"id","id_beneficaria","id_rubro","fecha_entrega","fecha_cobro","prestamo","saldo_anterior","monto_cheque","tasa_interes","deuda_total","id_cartera","cuotas","nro_credito","fecha_finalizacion","comentarios","gastos_arquitecto"
574,295,5,2008-12-06,2008-12-08,500.00,0,500.00,0.16,581.25,1,39,"1",2009-09-19,\N,\N
575,296,5,2008-12-06,2008-12-08,500.00,0,500.00,0.16,581.25,1,39,"1",2009-09-12,\N,\N
576,297,18,2008-12-06,2008-12-08,250.00,0,250.00,0.16,290.63,1,39,"1",2009-06-27,\N,\N
577,141,1,2008-12-20,2008-12-22,388.00,20,368.00,0.20,465.60,1,48,"2",2010-03-20,\N,\N
579,161,1,2008-12-13,2008-12-15,200.00,388,200.00,0.16,620.00,1,39,"3",2009-09-05,"Se trata de un crédito excepcional, se refinancian 387,50 del Créd. de Martha, y se agregan 200 a 16,25% interés, todo a 39 cuotas.",\N
580,298,1,2009-01-17,2009-01-19,500.00,0,500.00,0.16,581.25,1,39,"1",2009-01-01,"Incobrable 2009",\N
581,299,1,2009-01-17,2009-01-19,400.00,0,400.00,0.16,465.00,1,39,"1",2010-01-01,"Incobrable 2009",\N
582,300,1,2009-01-17,2009-01-19,500.00,0,500.00,0.16,581.25,1,39,"1",2010-01-01,"Incobrable 2009",\N
583,301,1,2009-01-17,2009-01-19,500.00,0,500.00,0.16,581.25,1,39,"1",\N,\N,\N
584,170,1,2009-01-24,2009-01-26,500.00,0,500.00,0.03,515.00,10,24,"3",2009-07-18,\N,\N
586,152,5,2008-03-03,2008-03-17,640.00,0,640.00,0.20,768.00,7,48,"3",2009-02-07,\N,\N
587,169,18,2009-02-07,2009-02-09,800.00,0,800.00,0.06,848.00,10,48,"3",2009-12-12,\N,\N
588,77,13,2009-02-07,2009-02-09,1200.00,140,1060.00,0.20,1440.00,1,48,"6",2010-01-23,\N,\N
589,41,1,2009-02-28,2009-03-02,2000.00,0,2000.00,0.20,2400.00,1,48,"11",2010-10-10,\N,\N
590,66,18,2009-03-14,2009-03-16,1000.00,12,987.60,0.20,1200.00,1,48,"7",2010-04-17,\N,\N
592,60,18,2009-02-14,2009-02-16,700.00,0,700.00,0.20,840.00,1,48,"6",2010-01-23,\N,\N
594,260,1,2009-03-14,2009-03-16,550.00,0,550.00,0.04,576.79,10,39,"2",2010-10-09,\N,\N
595,261,1,2009-03-14,2009-03-16,550.00,67,550.00,0.04,576.79,10,39,"2",2009-12-12,\N,\N
596,262,1,2009-03-14,2009-03-16,550.00,47,550.00,0.04,576.79,10,39,"2",\N,\N,\N
597,142,1,2009-03-28,2009-03-30,700.00,31,700.00,0.06,742.00,10,48,"3",2010-01-16,\N,\N
598,146,6,2009-04-11,2009-04-13,2000.00,50,1950.00,0.20,2400.00,1,48,"11",2010-04-10,\N,\N
599,179,18,2009-04-04,2009-04-06,600.00,0,600.00,0.06,636.00,10,48,"4",2009-12-05,\N,\N
621,62,1,2009-05-30,2009-06-01,740.00,50,690.00,0.20,888.00,1,48,"7",2010-03-27,\N,\N
622,254,8,2009-04-18,2009-04-20,500.00,0,500.00,0.04,524.35,10,39,"2",2010-02-20,\N,\N
625,252,1,2009-04-18,2009-04-20,500.00,41,459.00,0.04,524.35,10,39,"2",2010-01-30,\N,\N
626,253,5,2009-04-18,2009-04-20,500.00,0,500.00,0.04,524.35,10,39,"2",2010-01-23,\N,\N
627,110,19,2009-04-25,2009-04-27,600.00,0,600.00,0.06,636.00,10,48,"4",2010-04-24,\N,\N
628,39,9,2009-04-25,2009-04-27,900.00,0,900.00,0.20,1080.00,1,48,"8",2010-02-27,\N,\N
629,255,1,2009-05-02,2009-05-04,500.00,0,500.00,0.04,524.35,10,39,"2",2009-01-30,\N,\N
630,91,1,2009-05-02,2009-05-04,1100.00,0,1100.00,0.20,1320.00,9,48,"6",2009-12-12,\N,\N
631,256,1,2009-04-18,2009-04-20,500.00,0,500.00,0.04,524.35,10,39,"2",\N,\N,\N
642,103,16,2009-05-16,2009-05-18,548.00,0,548.00,0.06,580.88,10,48,"4",2009-08-15,\N,\N
644,303,1,2009-05-23,2009-05-25,500.00,0,500.00,0.04,524.35,10,39,"1",2010-02-27,\N,\N
645,304,1,2009-05-23,2009-05-25,500.00,0,500.00,0.04,524.35,10,39,"1",2010-02-20,\N,\N
646,305,1,2009-05-23,2009-05-25,450.00,0,450.00,0.04,471.92,10,39,"1",\N,\N,\N
647,306,1,2009-05-23,2009-05-25,500.00,0,500.00,0.04,524.35,10,39,"1",2010-03-06,\N,\N
648,307,1,2009-05-23,2009-05-25,500.00,0,500.00,0.04,524.35,10,39,"1",2010-02-27,\N,\N
649,309,2,2009-05-02,2009-05-04,800.00,0,800.00,0.20,960.00,1,48,"8",2010-04-10,\N,\N
650,182,7,2009-05-23,2009-05-25,700.00,12,700.00,0.06,742.00,10,48,"3",2010-05-22,\N,\N
651,168,36,2009-06-06,2009-06-08,600.00,0,600.00,0.06,636.00,10,48,"3",2010-05-22,\N,\N
652,101,27,2009-05-23,2009-05-25,940.00,94,846.00,0.20,1128.00,1,48,"5",2010-03-13,\N,\N
653,310,25,2009-06-13,2009-06-15,437.00,0,437.00,0.04,458.28,10,39,"1",\N,\N,\N
654,311,25,2009-06-13,2009-06-15,351.00,0,351.00,0.04,368.09,10,39,"1",2010-02-20,\N,\N
655,312,25,2009-06-13,2009-06-15,500.00,0,500.00,0.04,524.35,10,39,"1",2010-02-20,"cancelar saldo",\N
656,313,33,2009-06-13,2009-06-15,457.00,0,457.00,0.04,479.26,10,39,"1",2010-02-20,"cancelar el saldo",\N
657,314,31,2009-06-13,2009-06-15,395.00,0,395.00,0.04,414.24,10,39,"1",2010-02-20,\N,\N
659,139,2,2009-06-20,2009-06-22,400.00,0,400.00,0.03,412.00,10,24,"3",2009-11-28,\N,\N
660,86,25,2009-06-20,2009-06-22,800.00,5,750.00,0.06,848.00,10,48,"6",2010-04-24,\N,\N
661,315,31,2009-06-27,2009-06-29,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
662,316,16,2009-06-27,2009-06-29,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
663,317,26,2009-06-27,2009-06-29,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
664,318,4,2009-06-27,2009-06-29,500.00,0,500.00,0.04,524.35,10,39,"1",2009-12-31,"Incobrable 2009",\N
665,319,21,2009-06-27,2009-06-29,500.00,0,500.00,0.04,524.35,10,39,"1",2009-12-31,"Incobrable 2009",\N
667,266,17,2009-06-27,2009-06-29,800.00,0,800.00,0.06,848.00,10,48,"4",\N,\N,\N
668,320,13,2009-07-11,2009-07-13,500.00,0,500.00,0.04,524.35,10,39,"1",2010-03-20,\N,\N
670,321,2,2009-07-04,2009-07-06,493.00,0,493.00,0.04,517.01,10,39,"1",2009-12-05,\N,\N
671,322,19,2009-07-04,2009-07-06,450.00,0,450.00,0.04,471.92,10,39,"1",\N,\N,\N
672,323,21,2009-07-11,2009-07-13,500.00,0,500.00,0.04,524.35,10,39,"1",2010-04-10,\N,\N
673,324,12,2009-07-04,2009-07-06,500.00,0,500.00,0.04,524.35,10,39,"1",2010-02-27,\N,\N
674,272,33,2009-07-04,2009-07-06,550.00,0,550.00,0.04,576.79,10,39,"2",2010-02-13,\N,\N
676,270,44,2009-07-04,2009-07-06,485.00,0,485.00,0.04,508.62,10,39,"2",2010-04-10,\N,\N
677,269,5,2009-07-04,2009-07-06,545.00,0,545.00,0.04,571.54,10,39,"2",2010-02-13,\N,\N
678,34,33,2009-06-13,2009-06-15,638.00,0,638.00,0.06,676.28,10,48,"5",2009-12-05,\N,\N
679,284,25,2009-07-18,2009-07-20,650.00,77,573.00,0.06,689.00,10,48,"2",\N,\N,\N
680,286,25,2009-07-18,2009-07-20,600.00,58,514.75,0.06,636.00,10,48,"2",\N,\N,\N
681,271,46,2009-08-01,2009-08-03,400.00,0,400.00,0.04,419.48,10,39,"2",2010-05-01,\N,\N
682,49,25,2009-08-01,2009-08-03,2000.00,200,1800.00,0.20,2400.00,9,48,"11",2010-03-06,\N,\N
683,285,2,2009-08-01,2009-08-03,550.00,20,530.00,0.04,576.79,10,39,"2",2010-05-01,\N,\N
684,281,3,2009-08-15,2009-08-17,550.00,0,550.00,0.04,576.79,10,39,"2",2010-05-15,\N,\N
685,37,17,2009-08-15,2009-08-17,2000.00,0,2000.00,0.06,2120.00,10,48,"12",2010-05-08,\N,\N
686,50,18,2009-08-15,2009-08-17,1400.00,200,1200.00,0.06,1484.00,10,48,"9",\N,\N,\N
687,59,25,2009-08-15,2009-08-17,2000.00,210,1790.00,0.06,2120.00,10,48,"9",\N,\N,\N
688,136,4,2009-08-15,2009-08-17,364.00,0,364.00,0.06,385.84,10,48,"3",\N,\N,\N
689,325,21,2009-08-15,2009-08-17,500.00,0,500.00,0.04,524.35,10,39,"1",2010-05-22,"Incobrable 2010 (pagarón 364 sus amigas)",\N
690,326,25,2009-08-15,2009-08-17,500.00,0,500.00,0.04,524.35,10,39,"1",2010-05-22,\N,\N
691,327,31,2009-08-15,2009-08-17,500.00,0,500.00,0.04,524.35,10,39,"1",2010-05-15,\N,\N
692,328,26,2009-08-15,2009-08-17,415.00,0,415.00,0.04,435.21,10,39,"1",2010-05-15,\N,\N
693,329,21,2009-08-15,2009-08-17,500.00,0,500.00,0.04,524.35,10,39,"1",2010-05-22,\N,\N
695,330,1,2009-08-22,2009-08-24,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
696,331,1,2009-08-22,2009-08-24,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
697,332,1,2009-08-22,2009-08-24,490.00,0,490.00,0.04,513.86,10,39,"1",\N,\N,\N
698,333,1,2009-08-22,2009-08-24,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
699,334,1,2009-08-22,2009-08-24,495.00,0,495.00,0.04,519.11,10,39,"1",\N,\N,\N
700,103,16,2009-08-22,2009-08-24,659.00,459,200.00,0.06,698.54,10,48,"5",\N,"credito especial",\N
701,156,12,2009-08-22,2009-08-24,1020.00,9,1011.00,0.06,1081.20,10,48,"4",\N,\N,\N
702,280,21,2009-08-15,2009-08-17,550.00,0,550.00,0.04,576.79,10,39,"2",2010-05-15,\N,\N
703,166,2,2009-08-29,2009-08-31,636.00,0,636.00,0.06,674.16,10,48,"4",\N,\N,\N
704,69,25,2009-08-29,2009-08-31,1000.00,0,1000.00,0.06,1060.00,10,48,"7",\N,\N,\N
705,161,31,2009-09-05,2009-09-07,600.00,0,600.00,0.06,636.00,10,48,"4",\N,\N,\N
706,268,19,2009-09-12,2009-09-14,550.00,0,550.00,0.04,576.79,10,39,"2",2010-03-20,\N,\N
707,151,43,2009-09-26,2009-09-28,1500.00,12,1488.00,0.06,1590.00,10,48,"5",\N,\N,\N
708,335,25,2009-09-26,2009-09-28,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
709,336,8,2009-09-26,2009-09-28,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
710,337,34,2009-09-26,2009-09-28,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
711,338,21,2009-09-26,2009-09-28,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
712,339,25,2009-09-26,2009-09-28,500.00,0,500.00,0.04,524.35,10,39,"1",2009-12-31,"Incobrable 2009 (se fue del barrio)",\N
713,145,4,2009-10-03,2009-10-05,850.00,0,850.00,0.06,901.00,10,48,"8",\N,\N,\N
714,276,25,2009-10-10,2009-10-12,550.00,0,550.00,0.04,576.79,10,39,"2",2010-05-08,\N,\N
715,275,18,2009-10-10,2009-10-12,548.00,0,548.00,0.04,574.69,10,39,"2",\N,\N,\N
717,137,8,2009-10-17,2009-10-19,650.00,650,650.00,0.03,669.50,10,24,"13",2010-02-20,"Refinanciación",\N
718,143,25,2009-10-17,2009-10-19,370.00,370,370.00,0.03,381.10,10,24,"11",2010-04-24,"Refinanciación",\N
719,63,8,2009-10-17,2009-10-19,1009.50,1010,1009.50,0.06,1070.07,10,48,"7",\N,"Refinanciación",\N
720,340,47,2009-10-17,2009-10-19,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
721,341,25,2009-10-17,2009-10-19,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
722,342,44,2009-10-17,2009-10-19,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
723,343,26,2009-10-17,2009-10-19,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
724,344,25,2009-10-17,2009-10-19,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
725,102,21,2009-10-24,2009-10-26,580.00,80,500.00,0.06,614.80,10,48,"6",\N,\N,\N
726,100,34,2009-10-31,2009-11-02,780.00,22,758.00,0.06,826.80,10,48,"5",\N,\N,\N
727,346,33,2009-10-31,2009-11-02,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
728,347,26,2009-10-31,2009-11-02,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
730,348,5,2009-10-31,2009-11-02,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
731,349,25,2009-10-31,2009-11-02,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
733,43,26,2009-11-14,2009-11-16,900.00,0,900.00,0.06,954.00,10,48,"11",\N,\N,\N
734,351,25,2009-12-05,2009-12-07,481.00,0,481.00,0.04,504.42,10,39,"1",\N,\N,\N
735,352,4,2009-12-05,2009-12-07,480.00,0,480.00,0.04,503.38,10,39,"1",\N,\N,\N
736,353,8,2009-12-05,2009-12-07,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
737,354,19,2009-12-05,2009-12-07,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
738,355,8,2009-12-05,2009-12-07,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
739,356,44,2009-12-05,2009-12-07,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
740,357,25,2009-12-05,2009-12-07,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
741,358,25,2009-12-05,2009-12-07,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
742,359,16,2009-12-05,2009-12-07,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
743,360,24,2009-12-05,2009-12-07,489.00,0,489.00,0.04,512.81,10,39,"1",\N,\N,\N
744,42,25,2009-12-05,2009-12-07,2000.00,0,2000.00,0.06,2120.00,10,48,"10",2010-03-13,\N,\N
745,139,12,2009-12-12,2009-12-14,650.00,0,650.00,0.06,689.00,10,48,"4",\N,\N,\N
747,261,25,2009-12-12,2009-12-14,665.50,0,665.50,0.06,705.43,10,48,"3",\N,\N,\N
755,179,12,2009-12-19,2009-12-21,1032.00,0,1032.00,0.06,1093.92,10,48,"5",\N,\N,\N
756,361,34,2009-12-19,2009-12-21,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
757,362,26,2009-12-19,2009-12-21,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
758,363,26,2009-12-19,2009-12-21,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
759,364,45,2009-12-19,2009-12-21,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
762,365,25,2009-12-19,2009-12-21,330.00,0,330.00,0.04,346.07,10,39,"1",\N,\N,\N
763,277,25,2009-12-19,2009-12-21,613.00,0,613.00,0.04,642.85,10,39,"2",\N,\N,\N
764,34,16,2009-12-19,2009-12-21,1000.00,0,1000.00,0.06,1060.00,10,48,"6",\N,\N,\N
765,91,1,2009-12-19,2009-12-21,1500.00,28,1472.00,0.06,1590.00,10,48,"7",\N,\N,\N
766,366,45,2010-01-16,2010-01-18,496.50,0,496.50,0.04,520.68,10,39,"1",\N,\N,\N
767,367,25,2010-01-16,2010-01-18,498.50,0,498.50,0.04,522.78,10,39,"1",\N,\N,\N
769,368,45,2010-01-16,2010-01-18,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
770,369,45,2010-01-16,2010-01-18,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
771,370,2,2010-01-16,2010-01-18,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
772,169,25,2010-01-16,2010-01-18,1200.00,0,1200.00,0.06,1272.00,10,48,"4",\N,\N,\N
773,260,44,2010-01-16,2010-01-18,620.00,0,620.00,0.06,657.20,10,48,"3",\N,\N,\N
774,142,32,2010-01-23,2010-01-25,1000.00,0,1000.00,0.06,1060.00,10,48,"4",\N,\N,\N
775,77,21,2010-02-06,2010-02-08,1200.00,0,1200.00,0.06,1272.00,10,48,"7",\N,\N,\N
777,272,46,2010-02-13,2010-02-15,1000.00,0,1000.00,0.06,1060.00,10,48,"3",\N,\N,\N
778,252,26,2010-02-13,2010-02-15,600.00,0,600.00,0.06,636.00,10,48,"3",\N,\N,\N
779,253,21,2010-02-13,2010-02-15,600.00,0,600.00,0.06,636.00,10,48,"3",\N,\N,\N
780,314,25,2010-02-27,2010-03-01,537.00,0,537.00,0.04,563.15,10,39,"2",\N,\N,\N
781,311,25,2010-02-20,2010-02-22,549.00,0,549.00,0.04,575.74,10,39,"2",\N,\N,\N
783,313,33,2010-02-27,2010-03-01,557.00,0,557.00,0.04,584.13,10,39,"2",\N,\N,\N
784,312,21,2010-02-27,2010-03-01,548.50,0,548.50,0.04,575.21,10,39,"2",\N,\N,\N
785,137,45,2010-02-27,2010-03-01,1250.00,22,1228.00,0.06,1325.00,10,48,"14",\N,\N,\N
786,254,7,2010-02-27,2010-03-01,1000.00,7,993.00,0.06,1060.00,10,48,"3",\N,\N,\N
787,60,25,2010-03-06,2010-03-08,800.00,0,800.00,0.06,848.00,10,48,"7",\N,\N,\N
788,255,31,2010-03-06,2010-03-08,670.00,13,657.00,0.06,710.20,10,48,"3",\N,\N,\N
789,304,25,2010-03-13,2010-03-15,550.00,0,550.00,0.04,576.79,10,39,"2",\N,\N,\N
791,307,31,2010-03-13,2010-03-15,550.00,6,544.00,0.04,576.79,10,39,"2",\N,\N,\N
793,49,25,2010-03-13,2010-03-15,2000.00,600,1400.00,0.06,2120.00,10,48,"12",\N,\N,\N
795,269,30,2010-03-13,2010-03-15,700.00,15,685.00,0.06,742.00,10,48,"3",\N,\N,\N
796,303,46,2010-03-20,2010-03-22,650.00,0,650.00,0.04,681.66,10,39,"2",\N,\N,\N
797,101,27,2010-03-20,2010-03-22,1500.00,188,1312.00,0.06,1590.00,10,48,"6",\N,\N,\N
798,42,25,2010-03-20,2010-03-22,2500.00,42,2458.00,0.02,2562.50,10,20,"11",\N,\N,\N
799,372,25,2010-04-10,2010-04-12,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
800,373,27,2010-04-10,2010-04-12,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
801,374,26,2010-04-10,2010-04-12,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
802,375,7,2010-04-10,2010-04-12,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
803,376,25,2010-04-10,2010-04-12,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
804,41,12,2010-04-24,2010-04-26,1000.00,0,1000.00,0.06,1060.00,10,48,"12",\N,\N,\N
805,324,12,2010-04-24,2010-04-26,542.00,0,542.00,0.04,568.40,10,39,"2",\N,\N,\N
806,321,2,2010-04-24,2010-04-26,586.00,0,586.00,0.04,614.54,10,39,"2",\N,\N,\N
807,320,13,2010-04-24,2010-04-26,600.00,0,600.00,0.04,629.22,10,39,"2",\N,\N,\N
808,146,6,2010-05-01,2010-05-03,2000.00,0,2000.00,0.06,2120.00,10,48,"12",\N,\N,\N
809,86,25,2010-05-01,2010-05-03,910.00,4,906.00,0.06,964.60,10,48,"7",\N,\N,\N
810,66,25,2010-05-01,2010-05-03,1000.00,0,1000.00,0.06,1060.00,10,48,"8",\N,\N,\N
811,131,13,2010-05-08,2010-05-10,700.00,0,700.00,0.06,742.00,10,48,"3",\N,\N,\N
812,110,19,2010-05-08,2010-05-10,700.00,0,700.00,0.06,742.00,10,48,"5",\N,\N,\N
814,285,46,2010-05-08,2010-05-10,709.00,24,685.00,0.06,751.54,10,48,"3",\N,\N,\N
815,271,25,2010-05-15,2010-05-17,500.00,0,500.00,0.03,515.00,10,24,"3",\N,\N,\N
816,62,46,2010-05-08,2010-05-10,898.00,0,898.00,0.06,951.88,10,48,"8",\N,\N,\N
817,37,17,2010-05-22,2010-05-24,1960.00,0,1960.00,0.06,2077.60,9,48,"13",\N,\N,\N
818,328,26,2010-05-22,2010-05-24,540.00,0,540.00,0.04,566.30,10,39,"2",\N,\N,\N
819,377,33,2010-05-25,2010-05-27,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
820,379,4,2010-05-25,2010-05-27,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
821,380,21,2010-05-25,2010-05-27,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
822,381,7,2010-05-25,2010-05-27,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
823,382,25,2010-05-25,2010-05-27,500.00,0,500.00,0.04,524.35,10,39,"1",\N,\N,\N
824,280,21,2010-05-22,2010-05-24,700.00,0,700.00,0.06,742.00,10,48,"3",\N,\N,\N
825,281,3,2010-05-22,2010-05-24,636.00,0,636.00,0.03,655.08,10,24,"3",\N,\N,\N
826,276,25,2010-05-29,2010-05-31,700.00,36,664.00,0.06,742.00,9,48,"3",\N,\N,\N
827,326,25,2010-05-29,2010-05-31,545.00,0,545.00,0.04,571.54,10,39,"2",\N,\N,\N
828,327,31,2010-05-29,2010-05-31,528.00,0,528.00,0.04,553.71,10,39,"2",\N,\N,\N
829,329,21,2010-05-29,2010-05-31,540.00,0,540.00,0.04,566.30,10,39,"2",\N,\N,\N
830,270,2,2010-06-12,2010-06-14,600.00,0,600.00,0.04,629.22,10,39,"3",\N,\N,\N
831,168,36,2010-06-30,2010-07-02,644.00,0,644.00,0.06,682.64,10,48,"5",\N,\N,\N
833,182,7,2010-06-30,2010-07-02,730.00,0,730.00,0.06,773.80,10,48,"5",\N,\N,\N
845,128,41,2009-12-19,2009-12-21,2729.80,0,2729.80,0.10,3358.47,1,48,"1",\N,"C.T.1",350.00
847,114,40,2009-10-17,2009-10-19,2850.00,0,2850.00,0.10,3775.94,1,48,"1",\N,"C.T.2",635.00
