"id","id_beneficaria","id_rubro","fecha_entrega","fecha_cobro","prestamo","saldo_anterior","monto_cheque","tasa_interes","deuda_total","id_cartera","cuotas","nro_credito","fecha_finalizacion","comentarios","gastos_arquitecto"
179,81,1,2006-11-08 0:00:00,2006-08-13 0:00:00,$450.00,0,$450.00,0.01,$517.50,1,48,"3",2007-12-08 0:00:00,,
180,83,1,2005-12-25 0:00:00,2005-12-27 0:00:00,$241.00,0,$241.00,0.01,$277.15,1,48,"1",2007-06-04 0:00:00,,
181,87,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$120.69,1,48,"Desconocido",2007-11-10 0:00:00,,
182,88,1,2005-10-09 0:00:00,2005-12-09 0:00:00,$350.00,0,$350.00,0.01,$402.50,1,48,"1",2007-01-20 0:00:00,,
183,89,1,2005-10-09 0:00:00,2005-12-09 0:00:00,$300.00,0,$300.00,0.01,$345.00,1,48,"1",2006-09-16 0:00:00,,
184,90,1,2005-10-09 0:00:00,2005-12-09 0:00:00,$200.00,0,$200.00,0.01,$230.00,1,48,"1",2007-08-18 0:00:00,,
185,93,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$31.65,1,48,"Desconocido",2006-09-30 0:00:00,,
186,95,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$176.38,1,48,"Desconocido",2006-11-06 0:00:00,,
187,96,1,2005-12-17 0:00:00,2005-12-19 0:00:00,$349.00,0,$349.00,0.01,$401.35,1,48,"1",2007-06-04 0:00:00,,
188,97,1,2005-12-17 0:00:00,2005-12-19 0:00:00,$349.10,0,$349.10,0.01,$401.47,1,48,"1",2009-03-21 0:00:00,,
189,99,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$308.00,1,48,"Desconocido",2007-03-10 0:00:00,,
190,105,1,2006-08-07 0:00:00,2006-10-07 0:00:00,$280.00,0,$280.00,0.01,$322.00,1,48,"1",2007-09-08 0:00:00,,
191,108,1,2006-11-08 0:00:00,2006-08-13 0:00:00,$350.00,0,$350.00,0.01,$402.50,1,48,"1",2008-12-31 0:00:00,"Incobrable 2008",
192,109,1,2006-08-25 0:00:00,2006-08-27 0:00:00,$300.00,0,$300.00,0.01,$345.00,1,48,"1",2007-07-07 0:00:00,,
193,111,1,2006-11-08 0:00:00,2006-08-13 0:00:00,$350.00,0,$350.00,0.01,$402.50,1,48,"1",2008-05-24 0:00:00,,
194,112,1,2006-11-08 0:00:00,2006-11-10 0:00:00,$350.00,0,$350.00,0.01,$402.50,1,48,"1",2007-10-06 0:00:00,,
203,153,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$402.50,1,48,"Desconocido",2007-09-29 0:00:00,,
204,154,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$345.00,1,48,"Desconocido",2007-07-07 0:00:00,,
205,157,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$377.78,1,48,"Desconocido",2007-08-18 0:00:00,,
208,195,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$59.05,1,48,"1",2006-09-23 0:00:00,,
209,197,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$31.00,1,48,"Desconocido",2006-10-28 0:00:00,,
210,201,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$21.20,1,48,"Desconocido",2006-09-04 0:00:00,,
211,205,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$59.92,1,48,"Desconocido",2006-10-21 0:00:00,,
212,206,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$71.70,1,48,"Desconocido",2006-11-25 0:00:00,,
213,207,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$292.50,1,48,"Desconocido",2006-12-16 0:00:00,,
214,208,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$232.50,1,48,"Desconocido",2007-02-10 0:00:00,,
217,212,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$232.30,1,48,"Desconocido",2006-12-09 0:00:00,,
218,213,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$234.92,1,48,"Desconocido",2007-03-05 0:00:00,,
219,214,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$193.50,1,48,"Desconocido",2007-12-22 0:00:00,,
220,215,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$114.27,1,48,"Desconocido",2007-01-01 0:00:00,,
221,216,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$49.02,1,48,"Desconocido",2006-09-16 0:00:00,,
222,217,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$429.44,1,48,"Desconocido",2007-06-04 0:00:00,,
223,218,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$64.30,1,48,"Desconocido",2007-02-05 0:00:00,,
224,219,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$35.55,1,48,"Desconocido",2006-11-18 0:00:00,,
225,220,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$42.55,1,48,"Desconocido",2006-11-18 0:00:00,,
226,221,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$43.01,1,48,"Desconocido",2006-12-04 0:00:00,,
227,222,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$199.93,1,48,"Desconocido",2007-07-07 0:00:00,,
228,224,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$108.97,1,48,"Desconocido",2007-06-04 0:00:00,,
229,225,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$366.50,1,48,"Desconocido",2007-03-05 0:00:00,,
230,227,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$42.00,1,48,"Desconocido",2006-10-02 0:00:00,,
231,228,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$56.00,1,48,"Desconocido",2007-06-30 0:00:00,,
232,229,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$97.00,1,48,"Desconocido",2007-01-06 0:00:00,,
233,230,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$172.45,1,48,"Desconocido",2007-06-30 0:00:00,,
234,231,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$182.82,1,48,"Desconocido",2007-06-30 0:00:00,,
235,232,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$145.02,1,48,"Desconocido",2007-06-30 0:00:00,,
236,233,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$28.65,1,48,"Desconocido",2007-10-27 0:00:00,,
237,234,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$14.25,1,48,"Desconocido",2007-01-01 0:00:00,,
238,235,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$69.60,1,48,"Desconocido",2007-01-01 0:00:00,,
239,236,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$69.00,1,48,"Desconocido",2007-01-01 0:00:00,,
240,237,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$117.05,1,48,"Desconocido",2006-12-23 0:00:00,,
241,238,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$29.75,1,48,"Desconocido",2006-12-02 0:00:00,,
242,239,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$6.40,1,48,"Desconocido",2006-11-06 0:00:00,,
243,240,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$58.10,1,48,"1",2006-09-23 0:00:00,,
244,244,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$95.50,1,48,"Desconocido",2007-06-30 0:00:00,,
245,245,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$278.50,1,48,"Desconocido",2007-04-28 0:00:00,,
246,246,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$200.50,1,48,"Desconocido",2007-06-30 0:00:00,,
247,247,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$344.50,1,48,"Desconocido",2007-04-14 0:00:00,,
248,248,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$131.80,1,48,"Desconocido",2006-12-16 0:00:00,,
249,250,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$212.50,1,48,"Desconocido",2007-06-30 0:00:00,,
251,41,1,2006-09-28 0:00:00,2006-09-30 0:00:00,$0.00,0,$0.00,0.20,$84.29,1,48,"6",2006-09-30 0:00:00,,
252,41,1,2006-10-21 0:00:00,2006-10-23 0:00:00,$600.00,0,$0.00,0.20,$600.00,1,48,"7",2007-05-05 0:00:00,,
253,50,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$488.74,1,48,"6",2007-02-10 0:00:00,,
254,60,1,2007-02-03 0:00:00,2007-02-05 0:00:00,$0.00,0,$0.00,0.20,$336.40,1,48,"3",2007-02-05 0:00:00,,
255,64,1,2007-11-22 0:00:00,2007-11-24 0:00:00,$0.00,0,$0.00,0.20,$458.70,1,48,"3",2007-11-24 0:00:00,,
256,69,1,2007-02-15 0:00:00,2007-02-17 0:00:00,$0.00,0,$0.00,0.20,$377.28,1,48,"3",2007-02-17 0:00:00,,
257,91,1,2006-09-30 0:00:00,2006-10-02 0:00:00,$450.00,0,$0.00,0.01,$517.50,1,48,"2",2007-06-02 0:00:00,,
258,91,1,2006-09-07 0:00:00,2006-09-09 0:00:00,$0.00,0,$0.00,0.20,$36.00,1,48,"1",2006-09-09 0:00:00,,
259,100,1,2007-03-15 0:00:00,2007-03-17 0:00:00,$0.00,0,$0.00,0.20,$168.50,1,48,"1",2007-03-17 0:00:00,,
260,102,1,2007-03-15 0:00:00,2007-03-17 0:00:00,$0.00,0,$0.00,0.20,$251.95,1,48,"1",2007-03-17 0:00:00,,
261,137,1,2006-09-28 0:00:00,2006-09-30 0:00:00,$0.00,0,$0.00,0.20,$288.55,1,48,"8",2006-09-30 0:00:00,,
262,137,1,2006-10-07 0:00:00,2006-10-09 0:00:00,$600.00,116,$483.55,0.01,$690.00,1,48,"9",2007-03-24 0:00:00,,
263,149,1,2007-01-25 0:00:00,2007-01-27 0:00:00,$350.00,0,$0.00,0.01,$402.50,1,48,"1",2007-01-27 0:00:00,,
264,151,1,2007-01-25 0:00:00,2007-01-27 0:00:00,$350.00,0,$0.00,0.01,$402.50,1,48,"1",2007-01-27 0:00:00,,
265,190,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$373.65,1,48,"1",2006-08-31 0:00:00,,
266,45,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$243.94,1,48,"3",2007-03-10 0:00:00,,
267,47,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$247.20,1,48,"3",2007-01-06 0:00:00,,
268,48,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$215.70,1,48,"5",2006-11-11 0:00:00,,
269,49,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$431.40,1,48,"6",2006-11-11 0:00:00,,
270,43,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$690.00,1,48,"7",2007-06-30 0:00:00,,
271,58,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$646.44,1,48,"5",2007-04-02 0:00:00,,
272,59,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$284.24,1,48,"4",2006-09-09 0:00:00,,
273,42,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$541.24,1,48,"7",2006-12-04 0:00:00,,
274,61,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$161.13,1,48,"2",2006-11-25 0:00:00,,
275,62,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$314.40,1,48,"3",2007-02-05 0:00:00,,
276,63,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$246.54,1,48,"3",2006-12-04 0:00:00,,
277,39,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$473.80,1,48,"5",2007-05-07 0:00:00,,
278,65,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$172.44,1,48,"4",2006-11-06 0:00:00,,
279,68,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$15.00,1,48,"3",2006-09-16 0:00:00,,
280,37,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$329.26,1,48,"8",2006-10-07 0:00:00,,
281,72,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$458.12,1,48,"Desconocido",2007-04-02 0:00:00,,
282,36,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$381.00,1,48,"4",2006-08-31 0:00:00,,
283,74,9,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$431.70,1,48,"3",2007-03-10 0:00:00,,
284,77,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$517.50,1,48,"3",2007-05-07 0:00:00,,
285,78,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$517.50,1,48,"3",2007-06-04 0:00:00,,
287,84,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$22.42,1,48,"Desconocido",2006-08-31 0:00:00,,
288,85,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$0.80,1,48,"Desconocido",2006-08-31 0:00:00,,
290,29,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$422.00,1,48,"1",2007-07-02 0:00:00,,
291,92,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$36.25,1,48,"1",2006-09-09 0:00:00,,
292,98,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$134.85,1,48,"1",2006-12-02 0:00:00,,
293,28,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$432.15,1,48,"3",2007-02-10 0:00:00,,
294,101,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$258.50,1,48,"1",2007-04-14 0:00:00,,
295,20,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$334.80,1,48,"2",2006-08-31 0:00:00,,
296,103,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$282.00,1,48,"1",2006-12-09 0:00:00,,
297,104,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$322.50,1,48,"1",2007-05-05 0:00:00,,
298,106,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$342.50,1,48,"1",2007-05-19 0:00:00,,
299,107,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$338.10,1,48,"1",2006-09-23 0:00:00,,
300,110,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$392.50,1,48,"1",2007-07-14 0:00:00,,
317,19,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$340.60,1,48,"3",2007-05-07 0:00:00,,
323,143,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$228.74,1,48,"7",2006-11-25 0:00:00,,
324,144,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$177.00,1,48,"Desconocido",2006-12-04 0:00:00,,
325,145,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$287.43,1,48,"Desconocido",2007-01-27 0:00:00,,
326,146,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$382.25,1,48,"Desconocido",2007-03-17 0:00:00,,
327,18,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$408.50,1,48,"Desconocido",2007-02-17 0:00:00,,
328,148,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$402.50,1,48,"1",2007-03-03 0:00:00,,
329,16,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$315.61,1,48,"3",2007-03-31 0:00:00,,
330,150,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$402.50,1,48,"1",2007-02-17 0:00:00,,
331,14,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$113.80,1,48,"3",2006-11-06 0:00:00,,
332,152,5,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$276.00,1,48,"1",2007-02-10 0:00:00,,
333,155,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$402.50,1,48,"1",2007-07-28 0:00:00,,
334,156,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$345.00,1,48,"1",2007-07-07 0:00:00,,
338,13,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$232.50,1,48,"1",2007-01-06 0:00:00,,
339,11,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$180.00,1,48,"Desconocido",2006-12-02 0:00:00,,
341,8,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$78.02,1,48,"1",2006-09-09 0:00:00,,
342,2,1,2006-08-31 0:00:00,2006-09-02 0:00:00,$0.00,0,$0.00,0.20,$131.80,1,48,"3",2006-11-25 0:00:00,,
365,48,1,2006-11-18 0:00:00,2006-11-20 0:00:00,$600.00,0,$599.95,0.01,$690.00,1,48,"6",2007-10-20 0:00:00,,
366,49,1,2006-11-18 0:00:00,2006-11-20 0:00:00,$600.00,149,$450.60,0.01,$690.00,1,48,"7",2007-05-07 0:00:00,,
367,59,1,2006-09-16 0:00:00,2006-09-18 0:00:00,$600.00,140,$459.76,0.01,$690.00,1,48,"5",2007-11-05 0:00:00,,
368,42,1,2006-12-16 0:00:00,2006-12-18 0:00:00,$600.00,138,$461.76,0.01,$690.00,1,48,"8",2007-08-11 0:00:00,,
369,61,1,2006-12-02 0:00:00,2006-12-04 0:00:00,$450.00,51,$398.87,0.01,$517.50,1,48,"3",2007-11-10 0:00:00,,
371,63,1,2006-12-16 0:00:00,2006-12-18 0:00:00,$450.00,0,$450.00,0.01,$517.50,1,48,"4",2007-08-06 0:00:00,,
372,37,1,2006-10-28 0:00:00,2006-10-30 0:00:00,$600.00,143,$456.74,0.01,$690.00,1,48,"9",2007-08-18 0:00:00,,
373,143,1,2006-12-16 0:00:00,2006-12-18 0:00:00,$600.00,34,$566.26,0.01,$690.00,1,48,"8",2007-10-27 0:00:00,,
374,14,1,2006-11-25 0:00:00,2006-11-27 0:00:00,$450.00,10,$439.50,0.01,$517.50,1,48,"4",2007-12-03 0:00:00,,
375,159,1,2006-12-09 0:00:00,2006-12-11 0:00:00,$335.00,0,$335.00,0.01,$385.25,1,48,"1",2007-12-08 0:00:00,,
376,161,1,2006-12-09 0:00:00,2006-12-11 0:00:00,$350.00,0,$350.00,0.01,$402.50,1,48,"1",2007-11-17 0:00:00,,
377,162,1,2006-12-09 0:00:00,2006-12-11 0:00:00,$350.00,0,$350.00,0.01,$402.50,1,48,"1",2007-11-17 0:00:00,,
378,11,1,2007-12-16 0:00:00,2007-12-18 0:00:00,$450.00,30,$420.10,0.01,$517.50,1,48,"Desconocido",2008-12-31 0:00:00,"Incobrable 2008",
379,12,1,2007-12-16 0:00:00,2007-12-18 0:00:00,$450.00,30,$420.00,0.01,$517.50,1,48,"2",2007-09-03 0:00:00,,
380,8,1,2006-09-16 0:00:00,2006-09-18 0:00:00,$450.00,62,$387.68,0.01,$517.50,1,48,"2",2007-06-04 0:00:00,,
381,2,1,2007-12-09 0:00:00,2007-12-11 0:00:00,$450.00,0,$450.00,0.01,$517.50,1,48,"4",2007-11-05 0:00:00,,
382,9,1,2006-09-30 0:00:00,2006-10-02 0:00:00,$450.00,48,$450.00,0.01,$517.50,1,48,"2",2007-11-05 0:00:00,,
383,116,1,2006-11-04 0:00:00,2006-11-06 0:00:00,$350.00,0,$350.00,0.01,$402.50,1,48,"1",2007-10-13 0:00:00,,
384,10,1,2006-09-16 0:00:00,2006-09-18 0:00:00,$450.00,31,$418.70,0.20,$450.00,1,48,"2",2007-11-05 0:00:00,,
385,15,1,2006-10-14 0:00:00,2006-10-16 0:00:00,$450.00,18,$431.75,0.01,$517.50,1,48,"4",2007-03-17 0:00:00,,
386,17,1,2006-09-23 0:00:00,2006-09-25 0:00:00,$450.00,104,$345.98,0.01,$517.50,1,48,"Desconocido",2008-03-04 0:00:00,,
387,31,1,2006-09-30 0:00:00,2006-10-02 0:00:00,$450.00,18,$431.50,0.01,$517.50,1,48,"Desconocido",2007-03-24 0:00:00,,
388,32,1,2006-10-14 0:00:00,2006-10-16 0:00:00,$450.00,1,$449.10,0.01,$517.50,1,48,"2",2008-04-08 0:00:00,,
389,33,1,2006-11-18 0:00:00,2006-11-20 0:00:00,$450.00,0,$450.00,0.01,$517.50,1,48,"2",2008-12-31 0:00:00,"Incobrable 2008",
390,35,1,2006-11-18 0:00:00,2006-11-20 0:00:00,$600.00,0,$600.00,0.01,$690.00,1,48,"8",2007-10-06 0:00:00,,
391,38,1,2006-09-30 0:00:00,2006-10-02 0:00:00,$450.00,0,$450.00,0.01,$517.50,1,48,"4",2007-09-03 0:00:00,,
392,40,1,2006-12-16 0:00:00,2006-12-18 0:00:00,$600.00,40,$559.86,0.01,$690.00,1,48,"6",2008-01-19 0:00:00,,
393,46,1,2006-11-25 0:00:00,2006-11-27 0:00:00,$600.00,14,$586.50,0.01,$690.00,1,48,"5",2008-05-24 0:00:00,,
394,79,1,2006-09-30 0:00:00,2006-10-02 0:00:00,$450.00,0,$450.00,0.01,$517.50,1,48,"3",2007-09-03 0:00:00,,
395,86,1,2006-11-04 0:00:00,2006-11-06 0:00:00,$450.00,0,$450.00,0.01,$517.50,1,48,"2",2007-10-01 0:00:00,,
396,92,1,2006-09-30 0:00:00,2006-10-02 0:00:00,$450.00,0,$450.00,0.01,$517.50,1,48,"2",2007-07-07 0:00:00,,
399,113,1,2006-11-18 0:00:00,2006-11-20 0:00:00,$0.00,0,$350.00,0.01,$402.50,1,48,"1",2007-10-27 0:00:00,,
400,117,1,2006-12-16 0:00:00,2006-12-18 0:00:00,$0.00,0,$350.00,0.01,$402.50,1,48,"1",2007-10-27 0:00:00,,
401,118,1,2006-12-16 0:00:00,2006-12-18 0:00:00,$200.00,0,$200.00,0.01,$230.00,1,48,"1",2008-03-29 0:00:00,,
402,119,1,2006-12-16 0:00:00,2006-12-18 0:00:00,$0.00,0,$200.00,0.01,$230.00,1,48,"1",2007-01-06 0:00:00,,
403,120,1,2006-12-16 0:00:00,2006-12-18 0:00:00,$0.00,0,$350.00,0.01,$402.50,1,48,"1",2008-03-01 0:00:00,,
404,121,1,2006-12-16 0:00:00,2006-12-18 0:00:00,$0.00,0,$350.00,0.01,$402.50,1,48,"1",2007-05-05 0:00:00,,
405,122,1,2006-12-16 0:00:00,2006-12-18 0:00:00,$350.00,0,$350.00,0.01,$462.88,1,48,"1",2007-01-20 0:00:00,,
406,158,1,2006-12-09 0:00:00,2006-12-11 0:00:00,$335.00,0,$335.00,0.01,$385.25,1,48,"1",2008-04-12 0:00:00,,
407,160,1,2006-12-09 0:00:00,2006-12-11 0:00:00,$315.00,0,$315.00,0.01,$362.25,1,48,"1",2007-12-01 0:00:00,,
408,195,1,2007-12-30 0:00:00,2008-01-01 0:00:00,$350.00,0,$350.00,0.01,$402.50,1,48,"2",2007-07-02 0:00:00,,
409,210,1,2007-12-30 0:00:00,2008-01-01 0:00:00,$350.00,0,$402.50,0.01,$462.88,1,48,"1",2008-03-18 0:00:00,,
410,211,1,2007-12-30 0:00:00,2008-01-01 0:00:00,$350.00,0,$402.50,0.01,$462.88,1,48,"1",2007-09-03 0:00:00,,
411,240,1,2006-09-30 0:00:00,2006-10-02 0:00:00,$450.00,0,$517.50,0.01,$595.13,1,48,"2",2007-09-29 0:00:00,,
412,115,1,2006-11-04 0:00:00,2006-11-06 0:00:00,$350.00,0,$402.50,0.01,$402.50,1,48,"1",2007-10-13 0:00:00,,
413,93,1,2006-12-02 0:00:00,2006-12-04 0:00:00,$443.50,0,$443.50,0.01,$510.03,1,48,"Desconocido",2007-11-10 0:00:00,,
414,7,1,2006-11-04 0:00:00,2006-11-06 0:00:00,$450.00,10,$439.73,0.01,$517.50,1,48,"Desconocido",2007-02-24 0:00:00,,
415,107,1,2006-09-30 0:00:00,2006-10-02 0:00:00,$473.00,273,$200.00,0.01,$543.95,1,48,"Desconocido",2007-07-07 0:00:00,"Crédito especial",
416,73,1,2007-05-05 0:00:00,2007-05-07 0:00:00,$0.00,0,$0.00,0.01,$480.96,1,48,"Desconocido",2007-05-07 0:00:00,,
417,103,1,2006-12-30 0:00:00,2007-01-01 0:00:00,$352.00,152,$200.00,0.01,$404.80,1,48,"Desconocido",2007-06-09 0:00:00,"Crédito Especial",
423,49,1,2008-02-02 0:00:00,2008-02-04 0:00:00,$1000.00,0,$841.00,0.20,$1200.00,1,48,"9",2008-08-16 0:00:00,,
425,16,1,2008-02-02 0:00:00,2008-02-04 0:00:00,$700.00,0,$560.00,0.20,$840.00,1,48,"5",2008-12-31 0:00:00,"Incobrable 2008",
426,101,1,2008-02-02 0:00:00,2008-02-04 0:00:00,$500.00,0,$375.00,0.20,$600.00,1,48,"3",2008-08-23 0:00:00,,
427,171,1,2008-02-02 0:00:00,2008-02-04 0:00:00,$500.00,0,$429.00,0.20,$600.00,1,48,"2",2008-12-31 0:00:00,"Incobrable 2008",
428,98,10,2008-02-02 0:00:00,2008-02-04 0:00:00,$748.50,48,$700.00,0.20,$898.20,1,48,"3",2008-11-01 0:00:00,,
429,172,1,2008-02-23 0:00:00,2008-02-25 0:00:00,$500.00,0,$396.50,0.20,$600.00,1,48,"2",2009-01-24 0:00:00,"Incobrable 2008",
431,170,1,2008-02-23 0:00:00,2008-02-25 0:00:00,$500.00,0,$434.25,0.20,$600.00,1,48,"2",2009-01-24 0:00:00,,
